time,temperature,humidity,noise,CO2,TVoC
2024-12-02 07:30:00,18.174597342745024,34.83959969908607,11.779942261853623,11.411703727364962,1.1229798583153006
2024-12-02 07:50:00,17.37398687596061,35.28429330120967,14.133406716140588,8.679802755028154,0.5269693834295053
2024-12-02 08:10:00,17.472765311881563,35.01793838347569,9.051387819172431,4.775829429160323,3.2499706320884485
2024-12-02 08:30:00,18.36675048943846,34.20954897991871,8.329574626338054,1.6877390813417281,1.2552420141488463
2024-12-02 08:50:00,18.17441873698608,34.67627631597392,25.4900730381677,9.94372750689298,0.02149417074663651
2024-12-02 09:10:00,18.252395395721493,34.86284523042023,28.539077944240617,2.7054230688929137,3.077124978473477
2024-12-02 09:30:00,17.051981580519023,35.69591575859597,0.7227523735158958,15.070324519208224,4.080911212078499
2024-12-02 09:50:00,17.278751293245293,35.03826058709772,6.79515601591652,1.1323496410898026,0.5438367944565908
2024-12-02 10:10:00,18.091857202928956,35.545415810092216,3.343085165269528,7.150668334288548,1.6436986167011196
2024-12-02 10:30:00,18.33830927088944,34.56088804419864,28.338152563589382,13.599915847474742,4.410420146282114
2024-12-02 10:50:00,17.38931431625899,34.25617510446964,14.814936199547256,19.546192483398084,0.5813381468322598
2024-12-02 11:10:00,18.294834088837227,34.415751727503995,29.259440657602706,15.65501694353934,0.665709774656732
2024-12-02 11:30:00,17.240111292961988,35.4272555945779,19.51775583395855,8.32235608177594,1.637213038201741
2024-12-02 11:50:00,18.196573836401143,34.44330058736205,15.623867979295643,19.0286488512089,2.582649232979045
2024-12-02 12:10:00,18.434449073172253,34.71891689545228,10.164883164162244,8.276227588572482,2.2984628267048057
2024-12-02 12:30:00,17.853154041285205,34.38648216740323,22.320044185044413,7.998214385428648,2.1567849633766913
2024-12-02 12:50:00,17.96550491657301,35.30081037178918,9.127129861773895,18.33698941070109,1.9470548328381398
2024-12-02 13:10:00,17.90128287085927,34.6137963160785,19.581654185567096,3.8421247363912436,4.253174560020082
2024-12-02 13:30:00,17.67060551087507,34.43381342507567,17.299507434800642,0.08362343396701499,2.4068679673917175
2024-12-02 13:50:00,18.46143427569545,34.46308188238613,8.643395423850453,18.524688220246123,1.9498471679881124
2024-12-02 14:10:00,17.487798385116875,35.06654019054553,28.322200699699824,7.863556744834563,1.884908477014412
2024-12-02 14:30:00,24.141976091921197,44.724354949679054,49.754449763487415,422.4661907089292,49.47690985304664
2024-12-02 14:50:00,24.067543919657368,45.25294550514917,60.4914073063908,424.4128760253027,41.7770601313717
2024-12-02 15:10:00,25.097989198152497,44.74070696176692,59.1832802608302,414.63859933255225,40.59737685503252
2024-12-02 15:30:00,24.164597019637196,44.38263793244467,32.93815852335755,416.94916558309166,45.68487290787452
2024-12-02 15:50:00,23.996108192611178,44.44449777529546,41.1751539461296,420.94819514097213,54.18990298161426
2024-12-02 16:10:00,25.06449702214433,44.89171932747138,31.671892099488606,424.04657601576173,51.386320217964325
2024-12-02 16:30:00,23.894240269209046,44.90708551758067,56.31573768784702,414.0580491212221,50.75830712549582
2024-12-02 16:50:00,24.84782616021731,45.235816875436555,37.23520716298041,425.92235252756734,37.75821459546057
2024-12-02 17:10:00,25.331162394643293,44.21213738092643,33.6199715415118,420.2591822878172,45.40594972867739
2024-12-02 17:30:00,18.15172873528353,35.114696833676334,12.618909320611488,4.572383148868746,1.199713942015281
2024-12-02 17:50:00,17.384449172768754,35.342358049739175,24.710501080693014,9.991395216328842,4.655730016159844
2024-12-02 18:10:00,17.173527051051607,34.3492263990821,12.77912643276736,17.295352703841434,0.4252087627776313
2024-12-02 18:30:00,17.06546021132051,34.48352814055678,29.499441240347252,13.84904487113743,1.6357585677335402
2024-12-03 07:30:00,17.739755826665004,34.22832061842454,9.404069845068966,3.8440998360835343,4.323859683105542
2024-12-03 07:50:00,18.120375193595052,35.34555316635978,24.807798604826424,14.190138461638336,0.5390620470664698
2024-12-03 08:10:00,24.50851884129795,45.33193311890748,56.13276745547945,427.0736069391315,37.880721904778355
2024-12-03 08:30:00,24.50918393683533,45.41322539726254,40.87927111232907,427.3150374538792,48.529783849869254
2024-12-03 08:50:00,24.21345097461238,44.44152652384064,57.10385314174012,413.5350278848129,53.12735157161855
2024-12-03 09:10:00,24.237453034437547,45.52548675681196,58.24154440361167,428.3559565915893,45.612676875371314
2024-12-03 09:30:00,25.409325869702517,44.84598709157825,58.89242212959154,423.1094950897366,45.54968052605497
2024-12-03 09:50:00,24.097660600880506,44.54499470463416,49.84830148708443,432.1583022448876,42.188862287505835
2024-12-03 10:10:00,23.902071937405307,44.329749465330664,48.47632744194907,420.1234107354113,49.935830171065824
2024-12-03 10:30:00,24.847204063221835,45.499587025427296,45.40225903120816,426.3254128937668,45.383102526747294
2024-12-03 10:50:00,24.980786750368647,44.42734090938186,56.643553129702894,413.88897722146754,52.801056643768334
2024-12-03 11:10:00,18.111640897112938,34.823061658988316,24.821290497181504,16.965342307082903,1.6296301435516307
2024-12-03 11:30:00,17.704957256810708,35.422534827838,11.43827066824478,6.147563089812397,3.411602217347471
2024-12-03 11:50:00,18.495267931952725,34.80104924141214,23.04221400526388,3.7668506495959497,0.832706790444957
2024-12-03 12:10:00,17.80109157658967,35.145830014701446,29.118115318474377,15.475337373400572,0.48708562274025036
2024-12-03 12:30:00,17.845894638850393,35.14742626904814,13.397538474069929,3.8982647101152956,1.7003193487006079
2024-12-03 12:50:00,18.478503487811487,35.32611227728522,0.5816897406772059,7.385058985344002,4.872730391311115
2024-12-03 13:10:00,17.738597492834888,34.77056778029608,21.78314988881652,4.99820506821785,3.2450806022682634
2024-12-03 13:30:00,17.447221714460138,35.07731986859851,7.191668801609747,1.35103257407869,2.438672320181122
2024-12-03 13:50:00,17.72820685585428,34.23416126715303,13.806804351548681,15.98636251499264,1.8382332668810042
2024-12-03 14:10:00,17.173426048564643,34.42529002953991,18.02668839228535,14.108239065328101,2.0698967627392055
2024-12-03 14:30:00,25.08994719147434,44.72889290267219,33.32723112593843,427.78995719526154,40.43285397844496
2024-12-03 14:50:00,24.61532028983128,44.75645965226022,51.83365635911723,432.6334762365234,43.00512383989166
2024-12-03 15:10:00,24.522202137572652,45.265050602877366,45.464899551741574,419.7458521801233,55.12506070786888
2024-12-03 15:30:00,25.207974482996104,45.172739117563,59.119520588789854,425.35558582682523,51.43773228359727
2024-12-03 15:50:00,24.9531212944467,44.897891189705526,49.46332370943953,414.191887323997,44.693757554951716
2024-12-03 16:10:00,25.13019292523507,45.472913518984285,50.472570025811336,423.3272431977738,38.38528391829821
2024-12-03 16:30:00,24.3741365435114,44.45308812740239,50.595477549136845,414.04731789697075,50.3756076447785
2024-12-03 16:50:00,24.580839841974672,45.65377665270967,48.4001137514394,430.52408247247416,57.898477843635206
2024-12-03 17:10:00,24.41779481088358,44.58181462752105,38.79201326247923,425.338201822405,54.931647883613074
2024-12-03 17:30:00,17.682497786921918,34.59844056371697,5.360819984316892,6.705816418657681,2.4919231840211737
2024-12-03 17:50:00,17.364025646155905,35.34008582183794,23.707620593191734,11.095558527620167,0.42979891550817495
2024-12-03 18:10:00,18.07705149941277,34.61285498687106,13.603156195211605,19.498174018222198,1.9048199799646703
2024-12-03 18:30:00,17.64950354051585,34.52795406287222,14.793258723366916,8.562531266316434,3.2754763208304505
2024-12-04 07:30:00,18.444919783277275,35.27770175449069,15.797963960595204,19.127172018140367,0.6365198080470447
2024-12-04 07:50:00,17.744172886401035,34.75033732327884,27.931994716803153,3.2812903972638607,3.3183513773830193
2024-12-04 08:10:00,25.089210784713448,45.11649074653632,46.33039337222132,416.3933113597566,51.16448660441536
2024-12-04 08:30:00,25.520015057311394,45.69748271055202,63.433648703277356,418.85232221281944,48.91851204973325
2024-12-04 08:50:00,25.597669095949776,44.54677650464416,35.63057433388728,429.18218617856894,48.07596617736085
2024-12-04 09:10:00,24.874036539937503,44.98714244244557,54.32839671337602,423.0895497991264,46.04435478094826
2024-12-04 09:30:00,25.225566698925103,44.44680673257134,57.870254980644916,433.2413499701807,50.864935902159075
2024-12-04 09:50:00,24.956197022207686,45.28123348547939,50.181178240410766,417.6818892592976,42.787062932672654
2024-12-04 10:10:00,17.112489993934496,34.36674576823931,29.908977342240163,6.762080074899615,1.087913327976171
2024-12-04 10:30:00,17.228130451158112,35.12252202832134,21.460774869955966,7.8040587237973895,0.11991507273342972
2024-12-04 10:50:00,17.793207741815877,35.16066838698603,3.0359848302333328,9.232070409995252,0.986879769304489
2024-12-04 11:10:00,18.440103248720572,35.22711241627158,27.692386983245758,9.008579433157278,1.8704340282237415
2024-12-04 11:30:00,17.43247256463892,35.62944615626431,13.735317823402339,17.67337856977743,4.515438588931097
2024-12-04 11:50:00,17.687213046543487,34.52688996282667,27.774459654985126,7.7011634791193035,1.9184920497064666
2024-12-04 12:10:00,17.53662447917805,34.46940413411435,29.01062181724012,6.6345157467794635,0.835154269583962
2024-12-04 12:30:00,18.496865333198766,35.071924276725944,2.3761488961193855,5.553768553496477,1.1837952521135942
2024-12-04 12:50:00,18.05688640293804,35.203092217836335,16.312084114663605,7.947839916813855,3.0330275121158206
2024-12-04 13:10:00,18.40932191159639,34.39793685637339,12.272094278540624,3.3848964623048894,2.962936089585698
2024-12-04 13:30:00,17.058004816278487,35.323504276755955,24.664124052000915,5.893883316625262,0.22659966455244318
2024-12-04 13:50:00,17.940962465409868,35.11221571930843,13.361520109087436,11.80476141150929,3.060398325409717
2024-12-04 14:10:00,17.18011217167155,34.735375458160085,21.96692176618179,5.415677367717267,1.9430634647394074
2024-12-04 14:30:00,23.920260226125237,45.25938562756908,36.343856462626576,417.2553064965967,37.00753541134665
2024-12-04 14:50:00,23.38959096001743,45.31862906159406,33.75780702709519,419.1817117906192,49.11250442149556
2024-12-04 15:10:00,23.511934322711824,44.202943982089046,53.808773043844774,427.1304018865906,34.63028110165342
2024-12-04 15:30:00,23.897345870101574,44.958213452461194,48.723213004876776,426.53461779819315,50.139778720019606
2024-12-04 15:50:00,23.323335566632522,44.30276859201972,49.35764417687598,420.2212789377806,44.72837081873658
2024-12-04 16:10:00,23.470463344253453,44.839662244273306,50.68382060492223,412.9767537334128,48.057220278567556
2024-12-04 16:30:00,23.827501148359154,45.20826959330982,29.29840139082288,419.50534042744886,43.660323869967065
2024-12-04 16:50:00,23.235366624440534,45.21930400737762,39.66250084232989,424.7838780126259,46.71418178036444
2024-12-04 17:10:00,24.124519822893483,44.70857092508932,40.884180924175105,407.8171307741656,38.1452423966523
2024-12-04 17:30:00,17.891390822914335,34.28885499116555,20.075863991439128,15.648767455227382,4.9551099142111985
2024-12-04 17:50:00,18.379015842591894,35.15581878837039,22.142932261435128,13.239848376004254,4.699547300049789
2024-12-04 18:10:00,17.970500813844023,35.04934824064552,2.5115778572783176,17.669721424576302,0.224832917098563
2024-12-04 18:30:00,17.738080030829273,34.76571321381794,16.780092871559667,12.243522519570886,4.517290882946691
2024-12-05 07:30:00,17.743548183172894,34.43881670297026,0.5036340597514177,8.896029991006728,3.9588215843678363
2024-12-05 07:50:00,18.015552655905015,34.33325440793399,14.63311586934375,14.926489111282034,2.9037496520270416
2024-12-05 08:10:00,18.340876267470442,35.65431271163606,22.36712611837974,14.899933806039938,0.720559369273247
2024-12-05 08:30:00,17.653836370243862,34.82581149273582,18.80852681337221,4.50483094549176,1.5917980250460588
2024-12-05 08:50:00,17.854872082381966,35.68790783113166,10.890332141491546,19.33127349114299,1.1857325191547092
2024-12-05 09:10:00,24.232135080898676,45.081711455822564,44.455170636271426,420.5989842810464,45.76832233537901
2024-12-05 09:30:00,23.53934472898865,44.60292507662553,29.758261998976053,424.1132923743923,44.9687932832433
2024-12-05 09:50:00,24.57308267288256,44.22180316349538,36.16411902173755,409.55575295675135,42.0965898874179
2024-12-05 10:10:00,23.335336459137206,44.7329057122502,30.881812686365837,415.8185109891513,46.77822305803771
2024-12-05 10:30:00,23.244013452693693,44.77509046765087,55.87004909689637,425.7532745401573,32.774059196060286
2024-12-05 10:50:00,24.142101207907917,45.651177407046994,56.600400825666625,410.00672598783206,33.16302004655377
2024-12-05 11:10:00,24.326430474244138,45.448290992125095,49.14646674587132,409.3538031832925,52.49640595777039
2024-12-05 11:30:00,23.603868453764882,44.63622899924754,36.119063579574615,416.1269819408742,36.94406499721276
2024-12-05 11:50:00,23.935182311880354,45.05616557181642,45.27396449526593,422.5856767394131,41.15571693979081
2024-12-05 12:10:00,18.141887614904253,34.35494392280725,6.437035255999853,9.760401101030528,3.8963145272798227
2024-12-05 12:30:00,17.29868587101857,35.622385287411085,15.111681557875782,3.926614150683927,3.031409905803666
2024-12-05 12:50:00,18.135176594122743,34.65170667155684,4.03187548065541,13.306105767248244,1.6253116763742566
2024-12-05 13:10:00,17.65159274569027,34.28111991266893,28.150401069462138,9.87921489876799,4.68164227611631
2024-12-05 13:30:00,17.390917276166284,34.3914977038146,21.05358444938043,7.0318770311787215,3.8450315247962386
2024-12-05 13:50:00,17.95098504133873,34.63837222598969,27.922576337061574,17.71614225078032,1.2953950593071335
2024-12-05 14:10:00,17.735070050577527,34.98450584580748,6.966753220547935,7.425670380299101,2.502347386734786
2024-12-05 14:30:00,23.752260107187656,45.03751926950898,46.293182358788634,415.3879337088224,43.20998566653395
2024-12-05 14:50:00,24.11409815388692,44.47627762537845,47.88465039497915,421.2718387731087,35.382014364319275
2024-12-05 15:10:00,24.81991428852014,44.53495934217078,41.16829288510536,427.7258054705695,36.49666317812215
2024-12-05 15:30:00,24.176531802717538,45.654748970959844,41.82948132290926,415.5659973710243,35.88905229933255
2024-12-05 15:50:00,23.91719420337128,45.69515166214807,41.81326934518751,420.1784349382866,42.76066316477565
2024-12-05 16:10:00,23.85763589869071,45.24074933230703,37.10620498378232,412.8479632963753,36.70169353857319
2024-12-05 16:30:00,24.255353022017278,45.07716503169719,35.71399929718183,417.86442276656317,38.390335595767674
2024-12-05 16:50:00,24.709857272232625,44.853847913274166,41.09223379399445,426.2415466980944,37.53153140028894
2024-12-05 17:10:00,23.970885990747664,44.34242648832051,46.97688481740248,412.7497999894011,47.60328619661966
2024-12-05 17:30:00,17.94396809834748,35.483463194293094,24.02993307451614,15.65798029851446,3.806691173098745
2024-12-05 17:50:00,17.848025948982446,34.67123897759613,15.461431199270606,14.014772078003347,2.687833053940647
2024-12-05 18:10:00,18.397822566500743,34.88733122112123,20.792779579633763,8.342802482099819,0.9345941865515628
2024-12-05 18:30:00,18.487968502449306,35.01744514394118,7.0086854574661555,16.26341296229497,1.109044267453737
2024-12-06 07:30:00,17.494276419250447,35.52561432871321,28.413401062015538,16.428243654278546,3.848350439525497
2024-12-06 07:50:00,17.11762891198303,35.03616639601755,11.707892362470513,12.564247808836743,2.231263228661731
2024-12-06 08:10:00,17.826798624961178,35.494592770340326,19.387568830863565,5.918647616788119,3.0370463325654793
2024-12-06 08:30:00,18.05188925645083,35.48808433295131,0.44004780135070587,4.000483043522038,2.731561242889757
2024-12-06 08:50:00,17.296094383891095,35.594346230968355,16.66347952528524,18.08631340030421,3.5495405528452917
2024-12-06 09:10:00,25.06610783180376,44.68020500430581,42.95818313852613,415.5661765600123,39.540436579083305
2024-12-06 09:30:00,24.200011333576217,45.34609738462573,34.88063027888022,428.9130610666389,51.23685527127758
2024-12-06 09:50:00,23.967379267399917,44.2156179103558,55.99489429271311,431.00017353467246,48.026763751364555
2024-12-06 10:10:00,24.317793051718343,44.777464704386304,49.374316111842106,430.0211469669744,44.662203416002725
2024-12-06 10:30:00,24.532234091590905,45.51294477473429,44.74466348179991,422.8313943970953,40.308170824894155
2024-12-06 10:50:00,25.374163756421012,44.350360061819856,50.44726151913747,412.86126276589374,42.36254496087668
2024-12-06 11:10:00,24.03009234150735,44.64776465949214,42.2984506106109,424.7699898059212,48.04585455745719
2024-12-06 11:30:00,25.261014885658582,45.18169694872589,37.040288382382045,425.6160915530551,45.358001250883376
2024-12-06 11:50:00,24.986118311979997,45.239360571644596,58.94006573452225,424.8623510011497,39.464442471506246
2024-12-06 12:10:00,17.01797796887697,35.062254371804336,17.774923973750493,12.16580898959954,1.4181001633409522
2024-12-06 12:30:00,17.659882856756134,35.23266637941477,8.151957391273042,18.534352099635928,4.4165534174607775
2024-12-06 12:50:00,17.794755630946934,35.57748611434106,10.55996339724463,19.41599475013556,3.2129678754732254
2024-12-06 13:10:00,18.28918949795917,35.675260221892664,5.248441802754219,6.915234040738419,1.8262113896178271
2024-12-06 13:30:00,17.584384615185346,35.38471038283569,27.919031838652902,4.815424979756607,2.362664260112608
2024-12-06 13:50:00,17.368225275943846,34.41005587897236,17.190215229156582,14.778224873687673,1.0688670556708741
2024-12-06 14:10:00,17.430236874363498,34.70197532364203,0.8512386791453408,7.279818353357497,2.654539829086751
2024-12-06 14:30:00,25.109498173898047,44.80839159145922,55.631176725427764,414.76084681047064,41.35097351059013
2024-12-06 14:50:00,24.417660469338422,44.44250277332643,36.589246658412705,416.70873822246364,39.377103671249834
2024-12-06 15:10:00,24.85556916528937,45.607213284597805,33.01072912877508,421.65576444186297,43.50152720135545
2024-12-06 15:30:00,24.471698984032283,45.26565427026784,32.84943734689076,417.1077752147042,48.87948617443796
2024-12-06 15:50:00,25.176109170446594,45.553684456099234,52.66740092441616,425.42618853596576,55.12552881164091
2024-12-06 16:10:00,24.75855529855861,44.229889920273045,33.80116556004183,417.3337397708184,50.10379098427893
2024-12-06 16:30:00,24.997081180358524,44.76546829746132,46.37396197175973,421.2180396837785,47.1774795805125
2024-12-06 16:50:00,25.443381354555655,44.801178812159,44.103734550352456,431.5728707689755,46.29792078226941
2024-12-06 17:10:00,24.36989165771509,44.76221521474651,36.21966029943642,431.2968534318403,54.12282740979998
2024-12-06 17:30:00,17.384407293713714,35.44641117752764,17.534213937351293,9.775466199364349,0.5267884439075132
2024-12-06 17:50:00,17.915394427661337,35.01231109754952,28.095507264665407,7.554713381872751,2.9750820858494693
2024-12-06 18:10:00,18.00319402802487,35.34046071975681,12.543864344532006,17.60334122659845,0.11816681322863787
2024-12-06 18:30:00,17.01388417702074,34.83339933693244,2.6177322342293152,10.651957183215114,2.200852534240263
2024-12-07 07:30:00,17.42237853384965,35.39053322727674,2.400794774847883,4.314583036003771,2.8716631914467023
2024-12-07 07:50:00,17.915653825645606,34.28220679315071,15.02091550968988,3.9545510869261324,3.854098762136291
2024-12-07 08:10:00,25.09162230390835,45.531667173106186,58.85018167766452,412.47174924444215,46.61338982000639
2024-12-07 08:30:00,23.997432661033052,44.43240286797209,39.3235370867972,419.7695731399583,35.41327002758881
2024-12-07 08:50:00,24.226430917015048,45.0653937883581,32.7392500738435,416.16404477456814,36.908413577635464
2024-12-07 09:10:00,24.943494081977104,44.35312771026841,59.835250483668254,428.8512615580616,44.193189360636985
2024-12-07 09:30:00,23.733468411288587,45.30426293812677,45.620610573986404,416.0618556281132,45.100771159884516
2024-12-07 09:50:00,24.920809351371265,44.22504637252617,57.98960462824118,421.6444124333097,35.22976940682648
2024-12-07 10:10:00,17.24058438922887,35.428051112961256,15.463752414293246,0.7982437000643228,1.606719478867109
2024-12-07 10:30:00,17.08899714478441,34.29438621582873,2.4047417249176304,8.067028503203215,3.670291220490962
2024-12-07 10:50:00,18.327248806004803,34.30426423983462,20.713935527498084,5.695292356468425,2.8144807966406593
2024-12-07 11:10:00,18.104075454527585,34.71073894918076,5.997030429172248,14.375776369606958,4.478689434236713
2024-12-07 11:30:00,18.208981683849924,34.45134733918765,29.99183869717299,19.422168326286847,0.8907227919636262
2024-12-07 11:50:00,18.32509154380331,35.47037346849951,3.400679763741498,4.696232055041634,0.9000079042436449
2024-12-07 12:10:00,18.211380168575825,34.999284817070134,23.501902709774136,19.341199580933683,2.5918668299137875
2024-12-07 12:30:00,17.0881942015732,35.07191163902179,13.200953878216918,8.229681740797005,0.025789017940909265
2024-12-09 07:30:00,17.51843711897452,34.36134078146957,20.44919609542906,14.183957177387768,0.36052293249122236
2024-12-09 07:50:00,18.273759290700408,34.51706440476843,28.30733035378214,9.510061217050815,2.4580251894028473
2024-12-09 08:10:00,24.861616019511775,45.31823684022541,45.40337198124836,423.7981052607176,43.5948857248672
2024-12-09 08:30:00,23.869990802325578,44.591206187580795,45.54892608545427,428.53677430780806,38.094664065042394
2024-12-09 08:50:00,25.311345724023433,45.311552356004306,57.67418887291052,419.1465465119848,53.66823521007595
2024-12-09 09:10:00,24.179288225900255,45.144854081495865,42.95165631961346,422.20732508423794,46.57358135217353
2024-12-09 09:30:00,24.37387286975715,45.07198206950096,42.556970670564006,428.40130702499175,53.82422758315205
2024-12-09 09:50:00,23.852760653819725,44.535400751028966,61.35416460240576,416.1170388599298,46.59038571472772
2024-12-09 10:10:00,18.327849356958957,34.56441061394855,27.417353127771232,5.464320822189814,3.586290907786847
2024-12-09 10:30:00,17.145738977334446,35.19708349955036,9.251454664591087,9.221554474811276,2.1067766994912542
2024-12-09 10:50:00,17.15468251358441,35.448184583374896,29.421367393208655,4.429226125544745,3.575453789496341
2024-12-09 11:10:00,17.705547965160207,35.1858376322453,28.533015174659113,12.868770380547758,0.3809274402871532
2024-12-09 11:30:00,17.76531319527664,35.075439961148476,10.254365009883482,6.822903167610724,0.1392981821054301
2024-12-09 11:50:00,17.999649401454665,35.37004746620626,21.259580507081115,7.497017952338694,0.2705375936582777
2024-12-09 12:10:00,18.37150419034956,34.74023266446305,16.15872663933264,10.150385751550864,2.959230540913137
2024-12-09 12:30:00,18.05808483723862,34.93017806049917,5.394476198942497,6.871703077078677,1.0440464306056634
2024-12-09 12:50:00,17.968195841341068,35.55786681386291,10.13008666500449,16.049235678630144,4.94889202838087
2024-12-09 13:10:00,17.68253378467476,35.238967129170476,24.569658788832477,18.52708236483424,0.8746983051638568
2024-12-09 13:30:00,24.203041454452794,44.64499983786783,47.46069899506562,407.757589139021,50.46295054830077
2024-12-09 13:50:00,24.061647395623265,45.05403052300136,45.74078877507369,424.2459383731199,48.30923361692771
2024-12-09 14:10:00,23.485054833940367,45.00915266975714,38.90490604631363,411.7584826158955,36.98783372493686
2024-12-09 14:30:00,23.146638225350355,44.26275367847713,27.085805792474233,412.5495916817439,43.889915432188104
2024-12-09 14:50:00,23.913351642106576,45.152091006595995,27.0591405911004,414.6970128096186,46.248861969034735
2024-12-09 15:10:00,24.07475014338268,44.69320456886904,27.83516784779847,422.15981152142075,34.58763344614104
2024-12-09 15:30:00,23.29457061016607,44.96727853436998,42.08384529775182,419.8346865548312,39.6306668486135
2024-12-09 15:50:00,23.591550358374622,44.59251786271589,52.24550697264091,424.8103396040817,41.6936035382234
2024-12-09 16:10:00,24.00318695219687,45.453358135975776,48.08152630313729,412.3967909581192,46.648769517329974
2024-12-09 16:30:00,18.409082684143467,35.31217437269737,12.139269939102435,15.045575729404257,3.9286640692000283
2024-12-09 16:50:00,17.053601285167282,35.23633147368454,23.69620014067306,1.8217837997099862,2.256404977257228
2024-12-09 17:10:00,17.918875536293054,35.581582290225846,14.285704258636088,5.619871657625913,4.006524522199707
2024-12-09 17:30:00,17.614017676417152,35.36054883217169,28.56700192300474,13.697676641185183,1.056922926723804
2024-12-09 17:50:00,17.624198621845686,35.43249949565936,28.31648587497076,0.48801721073183923,3.1648456352809173
2024-12-09 18:10:00,17.099677073490845,34.61648925398894,25.482852623996706,18.54759606097383,4.214143072439995
2024-12-09 18:30:00,17.1899489252496,35.5891949004999,27.849910787282,16.002187054002526,1.2055873666316408
2024-12-10 07:30:00,18.297022661847755,35.419583271469854,16.44081280111244,2.8411507015794,4.720530352647294
2024-12-10 07:50:00,17.650764407970982,34.53493282650266,16.61764024459334,15.08893073030493,4.256939597743505
2024-12-10 08:10:00,25.238485984850996,45.00784614123585,35.695030738681695,428.9209511557839,47.93130419728425
2024-12-10 08:30:00,24.36717709477579,45.4457978665579,45.87667211939147,428.99550950313096,49.130768868578585
2024-12-10 08:50:00,25.02229006202745,44.36827097475269,52.984337268212556,418.1796202487834,55.50607549934358
2024-12-10 09:10:00,24.080580104285293,45.109431777727146,55.20580425832746,423.883738253315,46.33524329414715
2024-12-10 09:30:00,24.950993375286487,45.459671871879564,62.457180422763905,429.1687717112995,56.964059043406536
